

Fri Aug  4 10:53:18.121 PDT
RP/0/RP0/CPU0:Aug  4 10:30:18.246 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1220 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:30:18.347 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1216 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:30:19.183 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.22 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:39:44.175 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.16 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.175 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.18 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.176 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.20 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.177 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.22 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.189 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1116 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.190 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1118 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.190 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1122 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.191 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1120 Down - Peer closing down the session (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:13.852 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1116 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:15.555 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1120 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:18.192 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.22 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:18.782 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1122 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:19.223 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.16 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:21.402 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1118 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:26.466 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.18 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:29.608 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.16 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.610 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.18 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.610 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.20 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.611 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.22 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.624 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1218 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.624 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1220 Down - Peer closing down the session (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.624 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1216 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.624 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1222 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:31.658 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.20 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:58.781 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.20 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:59.834 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.22 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:41:00.074 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.18 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:41:03.053 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1220 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:41:03.953 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1218 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:41:10.029 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1222 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:41:12.037 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1216 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:41:15.846 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.16 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:41:32.376 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.16 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:41:32.376 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.22 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:41:32.376 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.18 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:41:32.380 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.20 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:41:32.394 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1316 Down - Peer closing down the session (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:41:32.394 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1318 Down - Peer closing down the session (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:41:32.394 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1322 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:41:32.395 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1320 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:42:00.304 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1316 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:42:02.313 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.18 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:42:03.174 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1322 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:42:03.494 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.20 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:42:05.134 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1318 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:42:07.621 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.22 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:42:07.680 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.16 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:42:11.418 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1320 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:51:36.687 : SSHD_[68577]: %SECURITY-SSHD-6-INFO_SUCCESS_COMMAND : Successfully authenticated user 'admin' from '10.200.96.148' on 'vty0'(cipher 'aes128-ctr', mac 'hmac-sha2-256', command 'show logging') 
RP/0/RP0/CPU0:Aug  4 10:51:37.158 : SSHD_[68577]: %SECURITY-SSHD-6-INFO_USER_LOGOUT : User 'admin' from '10.200.96.148' logged out on 'vty0' 
RP/0/RP0/CPU0:Aug  4 10:53:17.781 : SSHD_[68641]: %SECURITY-SSHD-6-INFO_SUCCESS_COMMAND : Successfully authenticated user 'admin' from '10.200.96.148' on 'vty0'(cipher 'aes128-ctr', mac 'hmac-sha2-256', command 'show logging') 
