

Fri Aug  4 10:53:24.117 PDT
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1162 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1256 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1258 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1260 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1262 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1356 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1358 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1360 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1362 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1456 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1458 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1460 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1462 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:2801 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65502) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:2803 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65502) 
RP/0/RP0/CPU0:Aug  4 10:35:25.800 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:1eaf:8:d03:2805 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65503) 
RP/0/RP0/CPU0:Aug  4 10:35:25.804 : bgp[1050]: %ROUTING-BGP-5-NSR_STATE_CHANGE : Changed state to NSR-Ready 
RP/0/RP0/CPU0:Aug  4 10:35:52.949 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.14.58 Up (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:35:52.950 : bgp[1050]: %ROUTING-BGP-5-NSR_STATE_CHANGE : Changed state to Not NSR-Ready 
RP/0/RP0/CPU0:Aug  4 10:35:54.039 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1256 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:35:54.115 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.60 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:35:54.516 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1456 Up (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:35:55.277 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1156 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:35:55.566 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.14.60 Up (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:35:55.831 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1262 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:35:55.980 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.60 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:56.048 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.56 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:56.099 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1162 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:35:56.331 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1362 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:56.579 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1460 Up (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:35:56.871 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.60 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:35:56.947 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.58 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:56.963 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1458 Up (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:35:57.059 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.62 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:35:57.475 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1356 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:57.682 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.58 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:35:57.753 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.62 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:35:58.227 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:2803 Up (VRF: default) (AS: 65502) 
RP/0/RP0/CPU0:Aug  4 10:35:58.277 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1260 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:35:59.031 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.56 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:35:59.244 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:1eaf:8:d03:2805 Up (VRF: default) (AS: 65503) 
RP/0/RP0/CPU0:Aug  4 10:35:59.412 : SSHD_[67655]: %SECURITY-SSHD-6-INFO_USER_LOGOUT : User 'admin' from '10.200.96.148' logged out on 'vty0' 
RP/0/RP0/CPU0:Aug  4 10:35:59.704 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1358 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:59.787 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1360 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:35:59.836 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.62 Up (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:36:01.061 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.28.1 Up (VRF: default) (AS: 65502) 
RP/0/RP0/CPU0:Aug  4 10:36:02.123 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:2801 Up (VRF: default) (AS: 65502) 
RP/0/RP0/CPU0:Aug  4 10:36:02.255 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.14.62 Up (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:36:03.365 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1158 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:36:04.099 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1160 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:36:04.425 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1462 Up (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:36:04.691 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.58 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:36:07.270 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.56 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:36:08.454 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.14.56 Up (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:36:08.505 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.28.3 Up (VRF: default) (AS: 65502) 
RP/0/RP0/CPU0:Aug  4 10:36:14.380 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.27.78 Up (VRF: default) (AS: 65027) 
RP/0/RP0/CPU0:Aug  4 10:36:14.812 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.28.5 Up (VRF: default) (AS: 65503) 
RP/0/RP0/CPU0:Aug  4 10:36:15.716 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1258 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:39:44.189 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.56 Down - Peer closing down the session (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.190 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.58 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.191 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.60 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.192 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.62 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.201 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1158 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.202 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1156 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.202 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1162 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:39:44.202 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1160 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:12.391 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.60 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:12.611 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1156 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:14.220 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1162 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:17.055 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.62 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:18.805 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1160 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:21.558 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.56 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:28.447 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1158 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:29.397 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.58 Up (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:40:29.626 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.56 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.626 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.62 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.626 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.58 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.626 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.60 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.635 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1256 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.635 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1258 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.636 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1260 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:29.638 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1262 Down - BGP Notification received, administrative reset (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:40:59.403 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.56 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:41:00.914 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1262 Up (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:41:01.808 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1260 Up (VRF: default) (AS: 65012) 
